country_id,country_name,adult_literacy_rate_pct,govt_expenditure_pct_gdp,govt_expenditure_pct_govt_spending,primary_enrollment_ratio_pct,tertiary_enrollment_ratio_pct
C041,ghana,71.49707,6.17854976654053,21.0173606872559,108.001403808594,16.2305107116699
C042,greece,97.12875,3.96878004074097,8.70020961761475,97.620018005371,113.871788024902
C043,guatemala,81.2859,2.95595002174377,24.0855007171631,101.791412353516,21.846809387207
C044,honduras,88.98748,5.86775016784667,19.2305107116699,110.713768005371,22.0593700408936
C046,hungary,98.9820709228516,4.65934991836548,9.41304969787598,101.616149902344,50.8622016906738
C047,iceland,,7.8058500289917,17.6694202423096,99.131950378418,81.260368347168
C048,india,69.30256,3.84236001968384,14.0909595489502,108.600616455078,26.8748798370361
C049,indonesia,95.37697,3.59180998802185,20.5176296234131,105.852752685547,24.254940032959
C051,iraq,43.68328,3.55150008201599,,108.121803283691,16.0573692321777
C052,ireland,,5.3245701789856,13.4530601501465,101.428001403809,83.7777862548828
C053,israel,91.7514114379883,5.75726985931396,14.2821702957153,104.776382446289,64.7467803955078
C054,italy,98.84828,4.07985019683838,8.00615978240967,101.037353515625,62.4960708618164
C055,jamaica,79.92012,5.46195983886719,20.0514793395996,97.2451400756835,27.2202701568604
C056,japan,,3.59184002876282,9.28670024871826,101.224647521973,63.3625907897949
C057,jordan,97.89032,4.94513988494873,14.1837100982666,97.3428726196289,44.8695182800292
C058,kazakhstan,99.78163,2.78749990463257,11.8872003555298,108.959716796875,46.2638206481934
C059,kenya,78.73304,5.2739200592041,16.4687805175781,108.973930358887,4.04682016372681
C061,kuwait,95.68545,3.76001000404358,13.3700103759766,102.68350982666,27.0270500183105
C063,latvia,99.8959,5.28524017333984,13.9645500183105,99.6652374267578,67.0397262573242
C064,lebanon,91.18419,2.57119011878967,8.57551956176758,92.4138488769531,38.4847717285156
C065,libya,76.5052032470703,2.26416993141174,8.1387300491333,114.539558410645,61.1371307373047
C066,lithuania,99.8156,4.61250019073486,13.2880201339722,103.439102172852,68.5314102172852
C067,luxembourg,,4.08387994766235,9.62924957275391,97.1300888061523,19.4074096679688
C070,malawi,62.14354,5.60798978805541,21.5515804290771,145.465774536133,0.797730028629302
C071,malaysia,93.11789,4.96636009216309,19.724250793457,101.792053222656,26.074089050293
C072,malta,93.30736,7.84899997711182,18.7576503753662,103.414390563965,47.4218711853027
C073,mauritius,92.7076,4.88538980484009,19.017599105835,103.036361694336,36.6675682067871
C074,mexico,94.47228,5.31347990036011,19.0701808929443,103.389198303223,29.9409008026123
C075,moldova,99.13831,7.46784019470215,18.765100479126,92.4127807617188,41.2134819030762
C076,mongolia,98.257,4.59987020492554,12.1508502960205,100.89608001709,68.5670166015625
C077,montenegro,98.44221,,,94.3067169189453,55.3445892333984
C078,morocco,69.42539,5.26403999328613,17.2952899932861,114.706146240234,28.1435794830322
C079,mozambique,50.58381,6.48322010040283,19.0328807830811,105.801940917969,6.3905200958252
C080,namibia,88.27463,8.34961032867432,26.1932506561279,111.428108215332,9.33008003234863
C081,nepal,59.62725,3.71216011047363,17.10791015625,135.86213684082,14.9399499893188
C082,netherlands,,5.52937984466553,11.9731702804565,104.701721191406,78.5010681152344
C083,new zealand,,6.36888980865479,17.9912109375,99.3609008789063,83.9313201904297
C084,nigeria,51.07766,3.0636899471283,,93.6748886108398,10.0709495544434
C087,norway,,7.37329006195068,17.0261192321777,100.420921325684,76.6963806152344
C088,oman,93.03861,4.96038007736206,11.0801801681519,109.281021118164,7.78105020523071
C089,pakistan,56.97715,2.6467399597168,13.1872797012329,92.7095413208008,9.92739009857178
C092,panama,94.09412,3.18772006034851,13.0197200775146,102.223518371582,38.7393493652344
C093,paraguay,95.0727,4.95539999008179,19.6342296600342,105.986167907715,35.0808486938477
C094,peru,94.17367,3.97865009307861,17.5981903076172,101.695167541504,40.5127906799316
C095,philippines,96.398,2.65167999267578,13.2111597061157,116.818870544434,35.7533302307129
C096,poland,99.4023666381835,4.91174983978271,11.6497898101807,100.571517944336,68.1136169433594
C097,portugal,94.47705,5.1255898475647,9.88801002502441,107.369911193848,61.8741912841797
C098,puerto rico,91.96523,6.39076995849609,21.5827407836914,89.7483215332031,84.3837814331055
C099,qatar,97.74669,3.60718989372253,12.7431497573853,102.997619628906,14.5180797576904
C100,romania,98.60429,3.12917995452881,9.23571968078613,89.7830581665039,53.2202186584473
C101,russia,99.68427,3.86133003234863,11.1467599868774,100.521110534668,80.3940811157227
C102,rwanda,68.33103,3.61734008789063,12.4876403808594,132.550064086914,7.95872020721436
C103,saudi arabia,94.42634,5.13580989837646,19.2574195861816,109.47802734375,63.066219329834
C104,senegal,42.8175,7.39620018005371,24.7624702453613,82.1719436645508,10.3866596221924
C105,serbia,98.84151,4.17860984802246,9.10161018371582,101.342918395996,58.2876892089844
C106,singapore,97.04959,2.91579008102416,19.9586601257324,,6.47805976867676
C108,slovenia,99.5245208740234,5.48658990859985,9.99503993988037,99.3035736083984,82.9264297485352
C109,somalia,,1.27727997303009,,29.2021007537842,2.78397011756897
C110,south africa,94.36792,6.02955007553101,19.1303405761719,99.7231063842773,19.3750705718994
C112,spain,98.25051,4.270929813385,9.59261035919189,105.026321411133,89.6701431274414
C113,sri lanka,91.18136,2.17912006378174,10.9502601623535,101.676696777344,19.7966194152832
C114,sudan,53.51738,2.22459006309509,10.7707004547119,70.4017486572266,16.3206100463867
C115,sweden,,7.67508983612061,14.9390897750854,123.019187927246,62.3007698059082
C116,switzerland,,5.09607982635498,15.5263204574585,103.915130615234,57.672191619873
C117,syrian arab republic,80.84452,5.13013982772827,19.1840496063232,80.1008834838867,44.0486183166504
C119,tanzania,77.88723,3.47914004325867,17.2971000671387,81.7060165405273,3.64732003211975
C120,thailand,92.86831,4.12887001037598,18.860200881958,102.729461669922,48.8574409484863
C121,tunisia,79.03643,6.25036001205444,20.6460704803467,114.174476623535,34.6065788269042
C122,turkey,95.60142,4.76626014709473,12.4304399490356,102.489669799805,94.7322998046875
C123,turkmenistan,98.7783203125,3.05590009689331,20.7955093383789,89.3672027587891,7.98443984985352
C124,turks and caicos islands,,3.26528000831604,,,
C125,uganda,70.19822,2.21387004852295,11.7049102783203,109.88646697998,4.76081991195679
C126,ukraine,99.97435,5.8635401725769,13.1213502883911,103.914710998535,82.3050308227539
C127,united arab emirates,90.03385,1.11103999614716,5.02372980117798,116.345840454102,6.11316013336182
C128,united kingdom,,5.68426990509033,13.8802404403687,108.240211486816,56.4767684936523
C129,united states,,5.38078022003174,14.5481996536255,100.147041320801,85.7957763671875
C130,uruguay,98.52387,4.35693979263306,14.9258899688721,108.554718017578,55.5662689208984
C131,uzbekistan,99.98383,,,104.397750854492,9.0930004119873
C133,vietnam,93.52045,5.65873003005981,18.5330791473389,108.876678466797,28.8356494903564
C135,zambia,83.00767,1.0997200012207,5.65180015563965,103.652976989746,3.98141002655029
C136,zimbabwe,88.69342,8.42932987213135,30.0076198577881,99.937858581543,8.43327045440674
